DATE,YEAR,MONTH_NAME,MONTHYEAR,SALES,COST_OF_SALES,QUANTITY_SOLD,SALES_PER_UNIT_PRICE,FRACTION_DAILY_GROSS_PROFIT,FRACTION_DAILY_GROSS_PROFIT_PER_UNIT,SALES_TYPE
2015-03-19,2015,Mar,Mar 2015,43213.17762,42981.21685,1050,41.15540725714,0.00536782488,0.005367824880,Regular
2015-03-20,2015,Mar,Mar 2015,96881.01809,96453.28728,2353,41.17340335317,0.00441501151,0.004415011510,Regular
2015-03-21,2015,Mar,Mar 2015,121360.88510,120829.28800,2947,41.18116223278,0.00438030012,0.004380300124,Regular
2015-03-22,2015,Mar,Mar 2015,66954.36637,66756.37644,1626,41.17734709102,0.00295708765,0.002957087651,Regular
2015-03-23,2015,Mar,Mar 2015,81342.15076,81132.01290,1976,41.16505605263,0.00258338215,0.002583382146,Regular
2015-03-24,2015,Mar,Mar 2015,125060.70790,136375.15270,3312,37.75987557367,-0.09047161966,-0.090471619664,Regular
2015-03-25,2015,Mar,Mar 2015,253218.83120,276194.82950,6704,37.77130536993,-0.09073574106,-0.090735741063,Regular
2015-03-26,2015,Mar,Mar 2015,229184.47190,250361.15020,6077,37.71342305414,-0.09240014441,-0.092400144410,Regular
2015-03-27,2015,Mar,Mar 2015,354191.35100,386464.65130,9386,37.73613370978,-0.09111826195,-0.091118261948,Regular
2015-03-28,2015,Mar,Mar 2015,459484.66660,501362.57250,12181,37.72142407027,-0.09114103025,-0.091141030254,Promotion
2015-03-29,2015,Mar,Mar 2015,224102.88850,244359.80750,5937,37.74682305878,-0.09039115531,-0.090391155311,Regular
2015-03-30,2015,Mar,Mar 2015,215203.55880,234819.44740,5706,37.71530998948,-0.09115039133,-0.091150391329,Regular
2015-03-31,2015,Mar,Mar 2015,355534.91200,386988.91470,9421,37.73855344443,-0.08846951913,-0.088469519134,Regular
2015-04-01,2015,Apr,Apr 2015,498894.34390,542483.83580,13207,37.77499385932,-0.08737219099,-0.087372190992,Promotion
2015-04-02,2015,Apr,Apr 2015,715032.18990,777522.19280,18936,37.76046630228,-0.08739467087,-0.087394670873,Promotion
2015-04-03,2015,Apr,Apr 2015,510289.21560,554159.81940,13503,37.79080319929,-0.08597203793,-0.085972037932,Promotion
2015-04-04,2015,Apr,Apr 2015,400302.03950,434872.72890,10600,37.76434334906,-0.08636151203,-0.086361512030,Regular
2015-04-05,2015,Apr,Apr 2015,135578.20340,147335.92510,3591,37.75499955444,-0.08672280208,-0.086722802081,Regular
2015-04-06,2015,Apr,Apr 2015,182466.25520,198405.22910,4836,37.73082200165,-0.08735299512,-0.087352995120,Regular
2015-04-07,2015,Apr,Apr 2015,176814.20260,178390.14910,4348,40.66563997240,-0.00891300855,-0.008913008553,Regular
2015-04-08,2015,Apr,Apr 2015,100917.67160,100579.12890,2451,41.17408062016,0.00335464240,0.003354642400,Regular
2015-04-09,2015,Apr,Apr 2015,74690.67273,74427.58597,1814,41.17457151599,0.00352235092,0.003522350923,Regular
2015-04-10,2015,Apr,Apr 2015,114067.07710,113653.97360,2770,41.17945021661,0.00362158399,0.003621583988,Regular
2015-04-11,2015,Apr,Apr 2015,126507.80090,126043.76920,3072,41.18092477214,0.00366800859,0.003668008587,Regular
2015-04-12,2015,Apr,Apr 2015,79648.62939,79349.40245,1934,41.18336576525,0.00375683728,0.003756837278,Regular
2015-04-13,2015,Apr,Apr 2015,83137.43243,82700.35417,2019,41.17752968301,0.00525729803,0.005257298033,Regular
2015-04-14,2015,Apr,Apr 2015,40776.02706,39940.19958,979,41.65069158325,0.02049801171,0.020498011706,Regular
2015-04-15,2015,Apr,Apr 2015,58278.45793,56969.92259,1398,41.68702283977,0.02245315656,0.022453156560,Regular
2015-04-16,2015,Apr,Apr 2015,50000.10144,48827.88538,1198,41.73631171953,0.02344427364,0.023444273636,Regular
2015-04-17,2015,Apr,Apr 2015,103911.91910,101408.94960,2485,41.81566160966,0.02408741482,0.024087414819,Regular
2015-04-18,2015,Apr,Apr 2015,132843.22260,129545.53210,3172,41.87995668348,0.02482392730,0.024823927299,Regular
2015-04-19,2015,Apr,Apr 2015,62786.61128,61213.25591,1497,41.94162410154,0.02505877189,0.025058771893,Regular
2015-04-20,2015,Apr,Apr 2015,57233.40664,55706.87543,1365,41.92923563370,0.02667203124,0.026672031242,Regular
2015-04-21,2015,Apr,Apr 2015,56874.34546,55172.17123,1353,42.03573204730,0.02992868254,0.029928682541,Regular
2015-04-22,2015,Apr,Apr 2015,132737.73700,140263.93010,3439,38.59777173597,-0.05669972436,-0.056699724359,Regular
2015-04-23,2015,Apr,Apr 2015,60310.33895,58446.05493,1434,42.05741907252,0.03091151621,0.030911516209,Regular
2015-04-24,2015,Apr,Apr 2015,343587.00850,362390.59600,8892,38.64001445119,-0.05472729479,-0.054727294789,Regular
2015-04-25,2015,Apr,Apr 2015,496882.31500,535306.00990,13144,37.80297588253,-0.07732956827,-0.077329568270,Promotion
2015-04-26,2015,Apr,Apr 2015,200369.82990,210964.76810,5179,38.68890324387,-0.05287691368,-0.052876913682,Regular
2015-04-27,2015,Apr,Apr 2015,194028.06180,204053.49890,5014,38.69726003191,-0.05167003683,-0.051670036834,Regular
2015-04-28,2015,Apr,Apr 2015,190560.57920,200804.03680,4936,38.60627617504,-0.05375433704,-0.053754337036,Regular
2015-04-29,2015,Apr,Apr 2015,198985.39960,209483.87580,5150,38.63794166990,-0.05276003275,-0.052760032752,Regular
2015-04-30,2015,Apr,Apr 2015,385482.87200,406252.00760,9986,38.60233046265,-0.05387823197,-0.053878231975,Regular
2015-05-01,2015,May,May 2015,499703.41470,526206.93720,12937,38.62591131638,-0.05303850588,-0.053038505882,Promotion
2015-05-02,2015,May,May 2015,461667.00390,496852.80200,12217,37.78890103135,-0.07621466945,-0.076214669454,Promotion
2015-05-03,2015,May,May 2015,259541.60870,273280.04640,6721,38.61651669394,-0.05293346901,-0.052933469007,Regular
2015-05-04,2015,May,May 2015,320309.27440,336742.60240,8283,38.67068385851,-0.05130456504,-0.051304565036,Regular
2015-05-05,2015,May,May 2015,239922.99820,251700.96640,6191,38.75351287353,-0.04909061777,-0.049090617775,Regular
2015-05-06,2015,May,May 2015,224994.19510,242259.85950,5959,37.75703894949,-0.07673826604,-0.076738266035,Regular
2015-05-07,2015,May,May 2015,117197.97170,115769.08630,2848,41.15097320927,0.01219206595,0.012192065948,Regular
2015-05-08,2015,May,May 2015,330589.19980,355565.04170,8748,37.79026060814,-0.07554947928,-0.075549479278,Regular
2015-05-09,2015,May,May 2015,389972.11980,419827.13650,10329,37.75507017136,-0.07655679774,-0.076556797741,Regular
2015-05-10,2015,May,May 2015,166536.00030,179243.05180,4410,37.76326537415,-0.07630212973,-0.076302129732,Regular
2015-05-11,2015,May,May 2015,198442.91270,213676.42840,5257,37.74831894617,-0.07676522932,-0.076765229318,Regular
2015-05-12,2015,May,May 2015,193182.15060,208039.17340,5118,37.74563317702,-0.07690680922,-0.076906809215,Regular
2015-05-13,2015,May,May 2015,166403.12700,179221.57230,4410,37.73313537415,-0.07703247848,-0.077032478482,Regular
2015-05-14,2015,May,May 2015,149178.60150,160620.20710,3952,37.74762183704,-0.07669736467,-0.076697364669,Regular
2015-05-15,2015,May,May 2015,380592.57760,409812.43270,10084,37.74222308608,-0.07677463203,-0.076774632033,Regular
2015-05-16,2015,May,May 2015,413700.17890,445569.71910,10964,37.73259566764,-0.07703535513,-0.077035355133,Regular
2015-05-17,2015,May,May 2015,177159.67310,190811.57790,4695,37.73368969116,-0.07705988931,-0.077059889314,Regular
2015-05-18,2015,May,May 2015,196420.76350,211510.78610,5205,37.73693823247,-0.07682498699,-0.076824986988,Regular
2015-05-19,2015,May,May 2015,137940.87220,147846.05220,3638,37.91667735019,-0.07180743345,-0.071807433446,Regular
2015-05-20,2015,May,May 2015,166176.28380,178568.18050,4394,37.81890846609,-0.07457078963,-0.074570789625,Regular
2015-05-21,2015,May,May 2015,84604.37757,81763.26739,2012,42.04988944831,0.03358112502,0.033581125015,Regular
2015-05-22,2015,May,May 2015,321821.02030,346487.52030,8526,37.74583864649,-0.07664664035,-0.076646640350,Regular
2015-05-23,2015,May,May 2015,418715.41060,450936.27930,11096,37.73570751622,-0.07695171442,-0.076951714421,Regular
2015-05-24,2015,May,May 2015,169541.26590,182419.14140,4489,37.76815903319,-0.07595717439,-0.075957174389,Regular
2015-05-25,2015,May,May 2015,256434.50990,276173.79250,6795,37.73870638705,-0.07697592109,-0.076975921095,Regular
2015-05-26,2015,May,May 2015,199385.91240,214719.75280,5283,37.74103963657,-0.07690533506,-0.076905335063,Regular
2015-05-27,2015,May,May 2015,243554.22430,262251.08010,6453,37.74279006664,-0.07676670710,-0.076766707101,Regular
2015-05-28,2015,May,May 2015,217746.01290,234483.41700,5770,37.73761055459,-0.07686663869,-0.076866638691,Regular
2015-05-29,2015,May,May 2015,472160.75210,508265.14700,12507,37.75171920525,-0.07646631945,-0.076466319446,Promotion
2015-05-30,2015,May,May 2015,546135.46240,588250.18120,14475,37.72956562349,-0.07711405265,-0.077114052647,Promotion
2015-05-31,2015,May,May 2015,264637.36530,284828.65970,7009,37.75679345128,-0.07629797242,-0.076297972424,Regular
2015-06-01,2015,Jun,Jun 2015,440905.99870,474967.32760,11688,37.72296361225,-0.07725304033,-0.077253040332,Regular
2015-06-02,2015,Jun,Jun 2015,334318.89780,360168.82710,8863,37.72073765091,-0.07732117290,-0.077321172898,Regular
2015-06-03,2015,Jun,Jun 2015,269835.82860,290492.10630,7148,37.74983612199,-0.07655127863,-0.076551278632,Regular
2015-06-04,2015,Jun,Jun 2015,201146.48930,216428.50040,5326,37.76689622606,-0.07597453554,-0.075974535540,Regular
2015-06-05,2015,Jun,Jun 2015,293461.08390,315937.86220,7775,37.74419085531,-0.07659202372,-0.076592023723,Regular
2015-06-06,2015,Jun,Jun 2015,349413.00980,376094.72180,9255,37.75397188547,-0.07636152991,-0.076361529913,Regular
2015-06-07,2015,Jun,Jun 2015,179602.91520,193348.59140,4758,37.74756519546,-0.07653370317,-0.076533703168,Regular
2015-06-08,2015,Jun,Jun 2015,109810.54570,106166.08160,2613,42.02470176043,0.03318865303,0.033188653027,Regular
2015-06-09,2015,Jun,Jun 2015,76956.92035,74212.79057,1830,42.05296193989,0.03565799888,0.035657998884,Regular
2015-06-10,2015,Jun,Jun 2015,71199.58840,68669.39496,1694,42.03045360094,0.03553663015,0.035536630153,Regular
2015-06-11,2015,Jun,Jun 2015,68988.34667,66539.16520,1642,42.01482744823,0.03550137941,0.035501379410,Regular
2015-06-12,2015,Jun,Jun 2015,155156.87920,149423.24360,3690,42.04793474255,0.03695379560,0.036953795601,Regular
2015-06-13,2015,Jun,Jun 2015,185109.52310,178347.36940,4404,42.03213512716,0.03653055546,0.036530555461,Regular
2015-06-14,2015,Jun,Jun 2015,83779.54401,80659.82181,1992,42.05800402108,0.03723727835,0.037237278346,Regular
2015-06-15,2015,Jun,Jun 2015,149501.57450,143962.87190,3557,42.03024304189,0.03704778775,0.037047787747,Regular
2015-06-16,2015,Jun,Jun 2015,100477.29680,96810.10358,2395,41.95294229645,0.03649772970,0.036497729704,Regular
2015-06-17,2015,Jun,Jun 2015,89072.70535,85639.30775,2120,42.01542705189,0.03854601234,0.038546012345,Regular
2015-06-18,2015,Jun,Jun 2015,78746.59586,75673.78199,1875,41.99818445867,0.03902154546,0.039021545458,Regular
2015-06-19,2015,Jun,Jun 2015,141913.38240,136017.75040,3376,42.03595450237,0.04154387627,0.041543876274,Regular
2015-06-20,2015,Jun,Jun 2015,169304.27830,162287.90920,4027,42.04228415694,0.04144236147,0.041442361472,Regular
2015-06-21,2015,Jun,Jun 2015,89512.24284,85781.80703,2128,42.06402389098,0.04167514623,0.041675146233,Regular
2015-06-22,2015,Jun,Jun 2015,85984.07534,82427.23154,2046,42.02545226784,0.04136630866,0.041366308656,Regular
2015-06-23,2015,Jun,Jun 2015,64956.46208,62169.77712,1546,42.01582282018,0.04290081188,0.042900811879,Regular
2015-06-24,2015,Jun,Jun 2015,106613.43280,113428.47430,2822,37.77938795181,-0.06392291591,-0.063922915912,Regular
2015-06-25,2015,Jun,Jun 2015,183843.81730,195365.73070,4865,37.78906830421,-0.06267229200,-0.062672291999,Regular
2015-06-26,2015,Jun,Jun 2015,319579.79410,339241.69180,8450,37.82009397633,-0.06152422044,-0.061524220439,Regular
2015-06-27,2015,Jun,Jun 2015,369245.75870,392017.97350,9770,37.79383405322,-0.06167224474,-0.061672244741,Regular
2015-06-28,2015,Jun,Jun 2015,185648.49110,197095.10870,4914,37.77950571836,-0.06165747716,-0.061657477161,Regular
2015-06-29,2015,Jun,Jun 2015,165557.76180,175871.11090,4385,37.75547589510,-0.06229456709,-0.062294567092,Regular
2015-06-30,2015,Jun,Jun 2015,212465.08320,225678.93450,5627,37.75814522836,-0.06219304886,-0.062193048858,Regular
2015-07-01,2015,Jul,Jul 2015,305231.90810,324248.84150,8086,37.74819541182,-0.06230322878,-0.062303228776,Regular
2015-07-02,2015,Jul,Jul 2015,250481.61770,266061.92840,6639,37.72881724657,-0.06220141359,-0.062201413593,Regular
2015-07-03,2015,Jul,Jul 2015,268410.48070,284592.99470,7104,37.78300685529,-0.06029017182,-0.060290171821,Regular
2015-07-04,2015,Jul,Jul 2015,316365.49870,335025.07640,8364,37.82466507652,-0.05898107656,-0.058981076561,Regular
2015-07-05,2015,Jul,Jul 2015,156873.04370,165968.62450,4146,37.83720301495,-0.05798052097,-0.057980520971,Regular
2015-07-06,2015,Jul,Jul 2015,173987.75150,184188.97900,4601,37.81520354271,-0.05863187157,-0.058631871566,Regular
2015-07-07,2015,Jul,Jul 2015,135753.76600,143799.59870,3593,37.78284608962,-0.05926784160,-0.059267841601,Regular
2015-07-08,2015,Jul,Jul 2015,84426.50941,84588.96304,2114,39.93685402554,-0.00192420167,-0.001924201665,Regular
2015-07-09,2015,Jul,Jul 2015,70815.19029,71913.06858,1797,39.40745146912,-0.01550342921,-0.015503429215,Regular
2015-07-10,2015,Jul,Jul 2015,125983.15180,127884.58720,3195,39.43134641628,-0.01509277529,-0.015092775286,Regular
2015-07-11,2015,Jul,Jul 2015,142378.18400,143924.56510,3595,39.60450180807,-0.01086108178,-0.010861081779,Regular
2015-07-12,2015,Jul,Jul 2015,57427.68071,58723.04053,1467,39.14633995228,-0.02255636662,-0.022556366616,Regular
2015-07-13,2015,Jul,Jul 2015,63331.33100,64690.05907,1610,39.33623043478,-0.02145427940,-0.021454279399,Regular
2015-07-14,2015,Jul,Jul 2015,51241.02855,52509.91622,1307,39.20507157613,-0.02476311866,-0.024763118655,Regular
2015-07-15,2015,Jul,Jul 2015,80326.44081,81730.27070,2050,39.18362966341,-0.01747656034,-0.017476560344,Regular
2015-07-16,2015,Jul,Jul 2015,71912.56573,73762.62917,1849,38.89268022174,-0.02572656699,-0.025726566994,Regular
2015-07-17,2015,Jul,Jul 2015,119204.30950,122669.69940,3070,38.82876530945,-0.02907101190,-0.029071011900,Regular
2015-07-18,2015,Jul,Jul 2015,129441.27870,132493.43150,3322,38.96486414810,-0.02357943950,-0.023579439501,Regular
2015-07-19,2015,Jul,Jul 2015,77645.74994,79555.63474,1982,39.17545405651,-0.02459741585,-0.024597415847,Regular
2015-07-20,2015,Jul,Jul 2015,69926.65036,71362.51784,1787,39.13075006156,-0.02053390907,-0.020533909069,Regular
2015-07-21,2015,Jul,Jul 2015,71973.04430,73851.78840,1846,38.98864804984,-0.02610344078,-0.026103440785,Regular
2015-07-22,2015,Jul,Jul 2015,44304.89836,45468.83698,1142,38.79588297723,-0.02627110462,-0.026271104620,Regular
2015-07-23,2015,Jul,Jul 2015,66799.72373,69323.64787,1734,38.52348542676,-0.03778345177,-0.037783451773,Regular
2015-07-24,2015,Jul,Jul 2015,125689.59280,130428.22640,3259,38.56692015956,-0.03770108164,-0.037701081644,Regular
2015-07-25,2015,Jul,Jul 2015,138624.94500,143537.39520,3572,38.80877519597,-0.03543698575,-0.035436985746,Regular
2015-07-26,2015,Jul,Jul 2015,81715.04533,85089.22343,2109,38.74587260787,-0.04129200549,-0.041292005485,Regular
2015-07-27,2015,Jul,Jul 2015,86842.86136,90242.79410,2242,38.73455011597,-0.03915039978,-0.039150399777,Regular
2015-07-28,2015,Jul,Jul 2015,56976.78528,59094.07686,1474,38.65453546811,-0.03716060093,-0.037160600929,Regular
2015-07-29,2015,Jul,Jul 2015,53433.66803,55516.52556,1381,38.69201160753,-0.03898024610,-0.038980246103,Regular
2015-07-30,2015,Jul,Jul 2015,55134.08182,57064.75070,1423,38.74496262825,-0.03501770259,-0.035017702595,Regular
2015-07-31,2015,Jul,Jul 2015,145033.61080,149876.87330,3740,38.77904032086,-0.03339406965,-0.033394069645,Regular
2015-08-01,2015,Aug,Aug 2015,173306.90650,178699.97590,4453,38.91913462834,-0.03111860634,-0.031118606344,Regular
2015-08-02,2015,Aug,Aug 2015,88154.33871,90828.66170,2258,39.04089402569,-0.03033682776,-0.030336827763,Regular
2015-08-03,2015,Aug,Aug 2015,81142.02785,83114.57681,2074,39.12344640791,-0.02430983070,-0.024309830704,Regular
2015-08-04,2015,Aug,Aug 2015,77672.88278,80417.74644,2007,38.70098793224,-0.03533876382,-0.035338763823,Regular
2015-08-05,2015,Aug,Aug 2015,75483.42255,78024.28468,1948,38.74919022074,-0.03366119400,-0.033661193997,Regular
2015-08-06,2015,Aug,Aug 2015,74354.57010,76978.30524,1922,38.68604063476,-0.03528680398,-0.035286803978,Regular
2015-08-07,2015,Aug,Aug 2015,120326.87630,123707.76160,3088,38.96595735104,-0.02809750742,-0.028097507423,Regular
2015-08-08,2015,Aug,Aug 2015,131867.99350,135721.42600,3388,38.92207600354,-0.02922189379,-0.029221893787,Regular
2015-08-09,2015,Aug,Aug 2015,75504.00274,77978.69447,1944,38.83950758230,-0.03277563626,-0.032775636260,Regular
2015-08-10,2015,Aug,Aug 2015,69968.07770,72665.72553,1812,38.61372941501,-0.03855540868,-0.038555408676,Regular
2015-08-11,2015,Aug,Aug 2015,60187.14905,62538.49328,1563,38.50745300704,-0.03906721397,-0.039067213967,Regular
2015-08-12,2015,Aug,Aug 2015,44698.70075,46849.56715,1171,38.17139261315,-0.04811921519,-0.048119215188,Regular
2015-08-13,2015,Aug,Aug 2015,39463.40906,41414.41837,1035,38.12889764251,-0.04943843820,-0.049438438201,Regular
2015-08-14,2015,Aug,Aug 2015,85794.09690,89898.89423,2247,38.18161855808,-0.04784475248,-0.047844752475,Regular
2015-08-15,2015,Aug,Aug 2015,117288.01010,122504.35720,3068,38.22946874185,-0.04447468327,-0.044474683265,Regular
2015-08-16,2015,Aug,Aug 2015,71056.06100,74589.17287,1866,38.07934673098,-0.04972287825,-0.049722878249,Regular
2015-08-17,2015,Aug,Aug 2015,64394.07445,67505.25414,1690,38.10300263314,-0.04831468915,-0.048314689148,Regular
2015-08-18,2015,Aug,Aug 2015,35165.97208,36841.96732,922,38.14096754881,-0.04765957375,-0.047659573754,Regular
2015-08-19,2015,Aug,Aug 2015,23234.18320,24104.08598,604,38.46719072848,-0.03744064392,-0.037440643922,Regular
2015-08-20,2015,Aug,Aug 2015,24754.95718,25407.17407,643,38.49915580093,-0.02634692055,-0.026346920548,Regular
2015-08-21,2015,Aug,Aug 2015,76691.28303,78691.95632,2006,38.23094866899,-0.02608736236,-0.026087362357,Regular
2015-08-22,2015,Aug,Aug 2015,102231.21180,104713.00750,2677,38.18872312290,-0.02427630130,-0.024276301301,Regular
2015-08-23,2015,Aug,Aug 2015,56974.86803,57548.98515,1467,38.83767418541,-0.01007667310,-0.010076673099,Regular
2015-08-24,2015,Aug,Aug 2015,59442.73112,59785.42861,1528,38.90231094241,-0.00576517067,-0.005765170670,Regular
2015-08-25,2015,Aug,Aug 2015,217683.36230,246975.73080,6360,34.22694375786,-0.13456411271,-0.134564112712,Regular
2015-08-26,2015,Aug,Aug 2015,275458.80690,307092.27440,8035,34.28236551338,-0.11483919449,-0.114839194492,Regular
2015-08-27,2015,Aug,Aug 2015,228731.86550,252845.44560,6675,34.26694614232,-0.10542291537,-0.105422915374,Regular
2015-08-28,2015,Aug,Aug 2015,387639.12000,426783.30220,11330,34.21351456311,-0.10098099026,-0.100980990257,Regular
2015-08-29,2015,Aug,Aug 2015,461188.00490,504578.18880,13484,34.20261086473,-0.09408350486,-0.094083504859,Promotion
2015-08-30,2015,Aug,Aug 2015,202249.67720,220152.18680,5913,34.20424102824,-0.08851687601,-0.088516876011,Regular
2015-08-31,2015,Aug,Aug 2015,332559.76500,361970.28590,9721,34.21044799918,-0.08843679842,-0.088436798420,Regular
2015-09-01,2015,Sep,Sep 2015,384806.77160,418101.59750,11257,34.18377645909,-0.08652349272,-0.086523492717,Regular
2015-09-02,2015,Sep,Sep 2015,345776.25030,373816.16840,10102,34.22849438725,-0.08109266636,-0.081092666358,Regular
2015-09-03,2015,Sep,Sep 2015,271551.09510,293343.87400,7938,34.20900668934,-0.08025295899,-0.080252958995,Regular
2015-09-04,2015,Sep,Sep 2015,340440.20550,366359.65860,9936,34.26330570652,-0.07613511178,-0.076135111780,Regular
2015-09-05,2015,Sep,Sep 2015,364416.73160,392128.30130,10643,34.24003867331,-0.07604362615,-0.076043626148,Regular
2015-09-06,2015,Sep,Sep 2015,164719.60450,176647.84270,4800,34.31658427083,-0.07241541307,-0.072415413066,Regular
2015-09-07,2015,Sep,Sep 2015,178921.09930,192507.52870,5228,34.22362266641,-0.07593531145,-0.075935311448,Regular
2015-09-08,2015,Sep,Sep 2015,70286.99781,66639.69805,1810,38.83259547514,0.05189152864,0.051891528642,Regular
2015-09-09,2015,Sep,Sep 2015,76013.67790,72211.10317,1961,38.76271183070,0.05002487493,0.050024874931,Regular
2015-09-10,2015,Sep,Sep 2015,48406.78715,45316.54273,1232,39.29122333604,0.06383907303,0.063839073030,Regular
2015-09-11,2015,Sep,Sep 2015,85940.02694,81559.84562,2194,39.17047718323,0.05096788395,0.050967883953,Regular
2015-09-12,2015,Sep,Sep 2015,57381.75145,54340.89151,1469,39.06177770592,0.05299350165,0.052993501647,Regular
2015-09-13,2015,Sep,Sep 2015,32479.79639,30763.68812,829,39.17948901086,0.05283617697,0.052836176970,Regular
2015-09-14,2015,Sep,Sep 2015,52160.18393,49656.00775,1329,39.24769294959,0.04800934336,0.048009343360,Regular
2015-09-15,2015,Sep,Sep 2015,51002.83957,48601.96750,1300,39.23295351538,0.04707330200,0.047073302001,Regular
2015-09-16,2015,Sep,Sep 2015,30194.71596,28605.46080,773,39.06172827943,0.05263355224,0.052633552245,Regular
2015-09-17,2015,Sep,Sep 2015,29751.22261,28084.23513,760,39.14634553947,0.05603088995,0.056030889952,Regular
2015-09-18,2015,Sep,Sep 2015,68504.63944,64881.97565,1755,39.03398258689,0.05288202112,0.052882021124,Regular
2015-09-19,2015,Sep,Sep 2015,68996.56176,65211.57177,1766,39.06940077010,0.05485766092,0.054857660925,Regular
2015-09-20,2015,Sep,Sep 2015,41855.92876,39629.45187,1078,38.82739217069,0.05319382357,0.053193823574,Regular
2015-09-21,2015,Sep,Sep 2015,44303.46649,41485.45872,1124,39.41589545374,0.06360693628,0.063606936280,Regular
2015-09-22,2015,Sep,Sep 2015,46599.29813,43806.73201,1182,39.42411009306,0.05992721419,0.059927214187,Regular
2015-09-23,2015,Sep,Sep 2015,125182.75720,138583.83780,3725,33.60610931544,-0.10705212842,-0.107052128422,Regular
2015-09-24,2015,Sep,Sep 2015,150036.80500,167704.85540,4492,33.40089158504,-0.11775810875,-0.117758108752,Regular
2015-09-25,2015,Sep,Sep 2015,368037.69190,413540.80720,11030,33.36697116047,-0.12363710647,-0.123637106474,Regular
2015-09-26,2015,Sep,Sep 2015,351319.63810,397626.58510,10528,33.37002641527,-0.13180859246,-0.131808592456,Regular
2015-09-27,2015,Sep,Sep 2015,163289.93670,185404.04400,4895,33.35851617978,-0.13542847616,-0.135428476163,Regular
2015-09-28,2015,Sep,Sep 2015,190892.45900,216571.05950,5720,33.37280751748,-0.13451867420,-0.134518674203,Regular
2015-09-29,2015,Sep,Sep 2015,143082.13330,162929.01850,4288,33.36803481810,-0.13870973784,-0.138709737843,Regular
2015-09-30,2015,Sep,Sep 2015,323548.78530,368434.88590,9693,33.37963327143,-0.13873054896,-0.138730548960,Regular
2015-10-01,2015,Oct,Oct 2015,402312.33320,459285.80450,12065,33.34540681310,-0.14161502544,-0.141615025437,Regular
2015-10-02,2015,Oct,Oct 2015,393635.17490,448390.96580,11758,33.47807236775,-0.13910289118,-0.139102891183,Regular
2015-10-03,2015,Oct,Oct 2015,451100.06010,515549.38990,13508,33.39502961948,-0.14287147243,-0.142871472431,Promotion
2015-10-04,2015,Oct,Oct 2015,202902.62490,232360.32720,6085,33.34472060805,-0.14518147468,-0.145181474683,Regular
2015-10-05,2015,Oct,Oct 2015,294557.64640,336897.92240,8828,33.36629433620,-0.14374190084,-0.143741900838,Regular
2015-10-06,2015,Oct,Oct 2015,221618.32820,253291.06230,6636,33.39637254370,-0.14291568011,-0.142915680112,Regular
2015-10-07,2015,Oct,Oct 2015,63968.38248,61942.84268,1622,39.43796700370,0.03166470249,0.031664702490,Regular
2015-10-08,2015,Oct,Oct 2015,59609.54471,57736.47666,1512,39.42430205688,0.03142228412,0.031422284118,Regular
2015-10-09,2015,Oct,Oct 2015,126588.25300,122622.36310,3211,39.42331142946,0.03132905152,0.031329051519,Regular
2015-10-10,2015,Oct,Oct 2015,119755.01160,116003.68690,3037,39.43200908792,0.03132499133,0.031324991329,Regular
2015-10-11,2015,Oct,Oct 2015,57413.41048,55617.58464,1456,39.43228741758,0.03127885672,0.031278856716,Regular
2015-10-12,2015,Oct,Oct 2015,57749.13694,55933.00858,1465,39.41920610239,0.03144858012,0.031448580121,Regular
2015-10-13,2015,Oct,Oct 2015,40140.82003,38881.08844,1018,39.43106093320,0.03138280656,0.031382806556,Regular
2015-10-14,2015,Oct,Oct 2015,42195.81736,40869.24947,1070,39.43534332710,0.03143837406,0.031438374061,Regular
2015-10-15,2015,Oct,Oct 2015,53490.79747,51799.16590,1357,39.41842112749,0.03162472145,0.031624721448,Regular
2015-10-16,2015,Oct,Oct 2015,110809.31580,107331.98050,2810,39.43392021352,0.03138125414,0.031381254138,Regular
2015-10-17,2015,Oct,Oct 2015,111527.01350,108023.60730,2829,39.42276899965,0.03141307285,0.031413072852,Regular
2015-10-18,2015,Oct,Oct 2015,59808.13867,57937.45866,1517,39.42527268952,0.03127801753,0.031278017534,Regular
2015-10-19,2015,Oct,Oct 2015,55166.22623,53436.89709,1399,39.43261345961,0.03134760628,0.031347606283,Regular
2015-10-20,2015,Oct,Oct 2015,42054.68047,40736.15048,1067,39.41394608247,0.03135275254,0.031352752542,Regular
2015-10-21,2015,Oct,Oct 2015,53678.17911,51999.86087,1361,39.44024916238,0.03126630351,0.031266303511,Regular
2015-10-22,2015,Oct,Oct 2015,55930.16864,54177.69006,1419,39.41519988724,0.03133333266,0.031333332665,Regular
2015-10-23,2015,Oct,Oct 2015,185771.00150,192527.01100,5042,36.84470477985,-0.03636740635,-0.036367406352,Regular
2015-10-24,2015,Oct,Oct 2015,253116.91320,262409.56940,6872,36.83307817229,-0.03671290110,-0.036712901096,Regular
2015-10-25,2015,Oct,Oct 2015,118618.45370,122915.26700,3218,36.86092408328,-0.03622381818,-0.036223818183,Regular
2015-10-26,2015,Oct,Oct 2015,123320.78400,128133.77860,3347,36.84517000299,-0.03902825172,-0.039028251718,Regular
2015-10-27,2015,Oct,Oct 2015,117051.27720,122175.00030,3177,36.84333559962,-0.04377332074,-0.043773320741,Regular
2015-10-28,2015,Oct,Oct 2015,159299.98910,174699.07670,4532,35.15004172551,-0.09666722319,-0.096667223187,Regular
